Asset ID,Asset Class,Park ID,Park Name,Asset Type,Asset Size,Primary Field,Location,Installation Date,Asset Description,Geometry Type,Point,Line,Polygon
71657,SEATING,2847,Ken Oblik Parkway,BENCH,N/A,N/A,"(49.77505332856654, -97.1804122429886)",,,POINT,POINT (-97.180412242989 49.775053328567),,
46325,STAND-ALONE PLAY COMPONENT,270,Gibraltar Playground,N/A,N/A,N/A,"(49.89431348164178, -97.3033199748296)",,,POINT,POINT (-97.30331997483 49.894313481642),,
108396,BICYCLE RACK,1070,Kirkbridge Park,STANDARD,N/A,N/A,"(49.787963936847206, -97.16983004648546)",,,POINT,POINT (-97.169830046485 49.787963936847),,
122236,SEATING,462,Fraser's Grove Park,BENCH,N/A,N/A,"(49.937202729118695, -97.10705202223933)",,,POINT,POINT (-97.107052022239 49.937202729119),,
125517,SPORT COURT,1220,St. James Memorial Sports Park,PICKLEBALL,FULL COURT,Yes,"(49.88964882642333, -97.2222237116658)",,,POLYGON,,,"MULTIPOLYGON (((-97.222164136441 49.889728746181, -97.222271934873 49.889730399415, -97.222283286891 49.889568210205, -97.222175463229 49.889567253431, -97.222164136441 49.889728746181)))"
95096,SEATING,183,Weston Park,BENCH,N/A,N/A,"(49.92024651505469, -97.18978010913054)",,,POINT,POINT (-97.189780109131 49.920246515055),,
45627,STAND-ALONE PLAY COMPONENT,131,Aubrey Playground,N/A,N/A,N/A,"(49.87809989359878, -97.17515908771094)",,,POINT,POINT (-97.175159087711 49.878099893599),,
22843,SEATING,407,St. John's Leisure Centre,BENCH,N/A,N/A,"(49.92756661298969, -97.12659385685828)",,,POINT,POINT (-97.126593856858 49.92756661299),,
23626,SEATING,1489,Van Hull Park,BENCH,N/A,N/A,"(49.80714588913422, -97.12089045054962)",,,POINT,POINT (-97.12089045055 49.807145889134),,
51968,STAND-ALONE PLAY COMPONENT,522,Rotary Sunrise Park,N/A,N/A,N/A,"(49.924700034629716, -97.04163038839526)",,,POINT,POINT (-97.041630388395 49.92470003463),,
1054,SPORT COURT,70,"Andrew Mynarski, V.C. Park",BASKETBALL,FULL COURT,Yes,"(49.95780372243422, -97.18641790781564)",,,POLYGON,,,"MULTIPOLYGON (((-97.186573281316 49.957869094357, -97.186573359881 49.957734740164, -97.186262455751 49.957737455521, -97.186263697934 49.957872704704, -97.186573281316 49.957869094357)))"
77997,SEATING,129,Omand Park,BENCH,N/A,N/A,"(49.878636435187964, -97.19128750693241)",,,POINT,POINT (-97.191287506932 49.878636435188),,
46761,PLAY STRUCTURE,759,Norwood C.C,5 TO 12,LARGE,N/A,"(49.87909256145455, -97.12880253613551)",,,POINT,POINT (-97.128802536136 49.879092561455),,
109895,MONUMENT,828,Maple Grove Park,COMMEMORATIVE PLAQUE,N/A,N/A,"(49.79183830706168, -97.12276480420411)",08/01/2020 12:00:00 AM,In Memory of the Indigenous People Laid to Rest at this Burial Site,POINT,POINT (-97.122764804204 49.791838307062),,
85760,SEATING,598,Transcona Trail Park,BENCH,N/A,N/A,"(49.90562477892509, -97.01545078776381)",,,POINT,POINT (-97.015450787764 49.905624778925),,
40915,PARKING LOT,635,Riel Park,N/A,N/A,N/A,"(49.8317335398509, -97.09535460751556)",,,POLYGON,,,"MULTIPOLYGON (((-97.0958424492 49.831528097974, -97.09482040883 49.831882966127, -97.094817821033 49.831890443187, -97.094859081546 49.831938981728, -97.095891393998 49.831582768613, -97.0958424492 49.831528097974)))"
64806,SEATING,1038,Wilkes Waverley Greenspace,BENCH,N/A,N/A,"(49.84877668321926, -97.18713233245366)",,,POINT,POINT (-97.187132332454 49.848776683219),,
40968,PARKING LOT,107,Pacific Dee Park,N/A,N/A,N/A,"(49.921565289696574, -97.20024488442574)",,,POLYGON,,,"MULTIPOLYGON (((-97.200282154453 49.921662923078, -97.200385643311 49.921523952459, -97.200305757521 49.921498539789, -97.200209081101 49.921467656315, -97.200104125541 49.921608779879, -97.200282154453 49.921662923078)))"
84,ATHLETIC FIELD,255,Lakewood Recreation Area,SOCCER,THREE QUARTERS,Yes,"(49.89342761266603, -97.31291451173396)",,,POLYGON,,,"MULTIPOLYGON (((-97.313161700952 49.89373485405, -97.313237483116 49.893165799785, -97.312665669697 49.893120371282, -97.312591540352 49.893699129348, -97.313161700952 49.89373485405)))"
52662,SWING SET,167,Roosevelt Park,N/A,3 BAY,N/A,"(49.9032944965003, -97.15015116003578)",,,POINT,POINT (-97.150151160036 49.9032944965),,
92637,SEATING,345,Kildonan Park,BENCH,N/A,N/A,"(49.94498262395771, -97.10454537735754)",,,POINT,POINT (-97.104545377358 49.944982623958),,
23882,SEATING,321,Arthur Wright / Duval Park,BENCH,N/A,N/A,"(49.9533618036321, -97.18794337860223)",,,POINT,POINT (-97.187943378602 49.953361803632),,
22642,SEATING,1665,Northeast Pioneers Greenway-North,BENCH,N/A,N/A,"(49.93125026545707, -97.0687286797365)",,,POINT,POINT (-97.068728679736 49.931250265457),,
52934,STAND-ALONE PLAY COMPONENT,159,Spence Tot Lot,N/A,N/A,N/A,"(49.89894541683128, -97.15381090585177)",,,POINT,POINT (-97.153810905852 49.898945416831),,
35006,SEATING,894,Tuxedo C.C,PLAYERS BENCH,N/A,N/A,"(49.86474641775699, -97.2148147676206)",,,POINT,POINT (-97.214814767621 49.864746417757),,
23448,SEATING,1339,Leila-Strasbourg Park,BENCH,N/A,N/A,"(49.96591959510741, -97.18010789184424)",,,POINT,POINT (-97.180107891844 49.965919595107),,
111995,SEATING,431,Fairgrove Window Park,ROCK,N/A,N/A,"(49.94368166785564, -97.20817659742637)",,,POINT,POINT (-97.208176597426 49.943681667856),,
119255,SWING SET,790,St. Vital Park,N/A,2 BAY,N/A,"(49.82684789949114, -97.14307548268314)",,,POINT,POINT (-97.143075482683 49.826847899491),,
46121,STAND-ALONE PLAY COMPONENT,237,George Minaker Park,N/A,N/A,N/A,"(49.880459446051866, -97.27182947273025)",,,POINT,POINT (-97.27182947273 49.880459446052),,
42375,ICE SKATING SURFACE,153,Valour C.C-Orioles Site,HOCKEY PEN,N/A,N/A,"(49.89089851755756, -97.1711501363302)",,,POLYGON,,,"MULTIPOLYGON (((-97.170901598871 49.89077449727, -97.170891798075 49.890773678471, -97.170881963413 49.890773752455, -97.170872176044 49.890774718612, -97.170862516736 49.89077656897, -97.170853065201 49.890779288257, -97.170843899434 49.890782854035, -97.170835095075 49.890787236877, -97.170826724778 49.890792400614, -97.170818857619 49.890798302635, -97.170811910943 49.890804547222, -97.170805528392 49.890811367354, -97.170799757476 49.890818712265, -97.170794641154 49.890826527277, -97.170790217512 49.890834754218, -97.170786519479 49.890843331847, -97.170783574582 49.890852196313, -97.170780182182 49.890929749677, -97.170782805499 49.890938375841, -97.170786157965 49.890946745637, -97.170790214941 49.890954797559, -97.170794946617 49.890962472437, -97.17080031822 49.890969713872, -97.170806290278 49.890976468651, -97.170812818904 49.890982687135, -97.170820216825 49.8909885868, -97.170828115031 49.890993797712, -97.170836449599 49.890998277696, -97.17084515307 49.891001990493, -97.170854155003 49.891004906052, -97.170863382538 49.891007000777, -97.170872760992 49.891008257712, -97.170882214458 49.891008666685, -97.170891666423 49.891008224385, -97.17104536871 49.891011797964, -97.171099970382 49.891013384677, -97.171173738925 49.891015528335, -97.171212712857 49.89101682922, -97.171392857641 49.891022361077, -97.171402238427 49.891023265944, -97.171411661965 49.891023387896, -97.171421063025 49.891022726088, -97.171430376536 49.891021285103, -97.171439538031 49.891019074914, -97.171448484095 49.891016110819, -97.171457152806 49.891012413336, -97.17146548416 49.891008008058, -97.171473420488 49.891002925478, -97.171481867947 49.890996391278, -97.171489662505 49.890989090579, -97.171496734879 49.890981088276, -97.171503022205 49.890972455497, -97.171508468597 49.890963268976, -97.171513025643 49.89095361037, -97.171520090479 49.890876846187, -97.17151818161 49.89086812027, -97.171515560455 49.890859581244, -97.171512244829 49.890851287147, -97.171508257267 49.890843294353, -97.171503624872 49.890835657185, -97.171498379129 49.890828427552, -97.171492555691 49.890821654592, -97.17148619414 49.890815384338, -97.171479246317 49.890809589359, -97.171471839234 49.890804394251, -97.171464024541 49.890799835239, -97.171455856729 49.890795944113, -97.171447392752 49.890792748005, -97.171438691628 49.890790269202, -97.17142981403 49.890788524989, -97.171420821862 49.890787527527, -97.171411777825 49.890787283772, -97.171402744983 49.890787795424, -97.171393786322 49.890789058915, -97.171379879163 49.890788839529, -97.171306193643 49.890786943336, -97.171244511428 49.890785355995, -97.171184717553 49.89078361693, -97.171108773862 49.890781170743, -97.170901598871 49.89077449727)))"
120310,SEATING,1037,Sun Valley Park North,ROCK,N/A,N/A,"(49.938960482043825, -97.04850134027643)",,,POINT,POINT (-97.048501340276 49.938960482044),,
169,ATHLETIC FIELD,344,Beryl Watts Park / Vince Leah C.C,BASEBALL,YOUTH,Yes,"(49.95098213625016, -97.11258856096947)",,,POLYGON,,,"MULTIPOLYGON (((-97.113167353793 49.950977666913, -97.112429894032 49.95070553523, -97.112009768146 49.951181972783, -97.112098370598 49.95121219625, -97.112189163624 49.951235010254, -97.112281528749 49.951250259389, -97.112374836787 49.951257839777, -97.112468452132 49.951257699781, -97.112561737082 49.951249840356, -97.112654056186 49.951234315039, -97.112747707411 49.951210350457, -97.112838977958 49.951178498607, -97.112927204881 49.951138990847, -97.113011747342 49.951092114143, -97.113091991264 49.951038208984, -97.113167353793 49.950977666913)))"
964,SPORT COURT,233,Woodhaven Park C.C,BASKETBALL,FULL COURT,Yes,"(49.87348110846199, -97.27188296355777)",,,POLYGON,,,"MULTIPOLYGON (((-97.271994580901 49.873354218769, -97.271795044777 49.873346319082, -97.271771346215 49.873606979983, -97.271965766918 49.873615897842, -97.271994580901 49.873354218769)))"
567,ATHLETIC FIELD,533,Gateway C.C,BASEBALL,MINI,No,"(49.945357091546015, -97.04954255054604)",,,POLYGON,,,"MULTIPOLYGON (((-97.049914625274 49.94525526989, -97.049852386944 49.945229481334, -97.049788060666 49.945209461612, -97.049722179896 49.945195376746, -97.049655290981 49.945187343541, -97.049587948629 49.945185428617, -97.049520711308 49.945189647855, -97.049458286045 49.945199140432, -97.049396897642 49.945213921724, -97.049336993317 49.945233884046, -97.049279009473 49.945258881973, -97.049223368525 49.945288733395, -97.049170475818 49.945323220843, -97.049595093401 49.945528862894, -97.049914625274 49.94525526989)))"
25023,SEATING,1638,Churchill Drive Park,BENCH,N/A,N/A,"(49.858878655514886, -97.12004880286091)",,,POINT,POINT (-97.120048802861 49.858878655515),,
42301,ICE SKATING SURFACE,279,Heritage Victoria C.C,HOCKEY PEN,N/A,N/A,"(49.89102313915001, -97.27934339923749)",,,POLYGON,,,"MULTIPOLYGON (((-97.279267661336 49.891296145638, -97.279374883856 49.891300908815, -97.279385056423 49.891302385606, -97.279395320051 49.891302951256, -97.279405593294 49.891302601277, -97.279415794631 49.891301338446, -97.279425843109 49.891299172783, -97.279435658991 49.891296121475, -97.279445164383 49.891292208735, -97.279454283857 49.891287465612, -97.279462945045 49.891281929743, -97.279470738664 49.891275932167, -97.279477993304 49.891269292768, -97.279484656275 49.891262059771, -97.27949067918 49.89125428571, -97.279496018275 49.891246027049, -97.279500634782 49.891237343773, -97.279504495168 49.891228298949, -97.279544581766 49.890835238127, -97.279543063979 49.890827050562, -97.279540871444 49.890819017339, -97.279538019309 49.890811193963, -97.279534527283 49.890803634489, -97.279530419494 49.89079639115, -97.279525724323 49.890789513995, -97.279520474213 49.890783050542, -97.27951470544 49.890777045449, -97.279508369347 49.890771468604, -97.279501586264 49.890766444955, -97.279494404346 49.890762010169, -97.279486874583 49.89075819573, -97.279479050434 49.89075502872, -97.279470987446 49.890752531623, -97.279462742864 49.890750722167, -97.27945437522 49.890749613198, -97.279445943923 49.890749212591, -97.279437508829 49.890749523189, -97.279429129827 49.890750542787, -97.279299174816 49.89074494657, -97.279289888085 49.890743722267, -97.279280529608 49.890743320761, -97.279271172143 49.890743745174, -97.279261888437 49.890744992207, -97.279252750665 49.890747052163, -97.279243829869 49.890749909029, -97.279235195402 49.890753540594, -97.279226914392 49.890757918625, -97.279219051218 49.890763009086, -97.279211667012 49.8907687724, -97.279204584746 49.890775403515, -97.279198136975 49.890782653096, -97.279192377475 49.890790460678, -97.279187354282 49.890798761143, -97.279183109292 49.890807485261, -97.27917967791 49.89081656027, -97.279177088756 49.890825910482, -97.279163858051 49.890963089401, -97.279154188775 49.891071370682, -97.279142216709 49.891219228975, -97.279145320211 49.891228459996, -97.279149235413 49.891237377095, -97.27915393105 49.891245909062, -97.279159369622 49.891253987763, -97.2791655077 49.89126154868, -97.279172296263 49.891268531435, -97.279179681102 49.891274880265, -97.279187261554 49.891280321636, -97.279195279703 49.891285094588, -97.279203676764 49.891289164127, -97.279212391175 49.891292500418, -97.279221359045 49.891295079, -97.279230514627 49.89129688097, -97.279239790798 49.891297893115, -97.27924911955 49.891298108016, -97.279258432488 49.891297524096, -97.279267661336 49.891296145638)))"
23259,SEATING,221,Deer Lodge C.C,BENCH,N/A,N/A,"(49.88189946152003, -97.22659448551723)",,,POINT,POINT (-97.226594485517 49.88189946152),,
90598,STAND-ALONE PLAY COMPONENT,426,Garden Grove Park,N/A,N/A,N/A,"(49.940537847929285, -97.2166711501152)",,,POINT,POINT (-97.216671150115 49.940537847929),,
904,ATHLETIC FIELD,983,Don Smith Park,SOCCER,LTPD,Yes,"(49.808950288404205, -97.21466715005107)",,,POLYGON,,,"MULTIPOLYGON (((-97.214448465243 49.809176998068, -97.214874241736 49.809177167429, -97.214885834859 49.808742725331, -97.214461864089 49.808723409379, -97.214448465243 49.809176998068)))"
47446,STAND-ALONE PLAY COMPONENT,268,Goodridge Park,N/A,N/A,N/A,"(49.89901949244368, -97.2906744444922)",,,POINT,POINT (-97.290674444492 49.899019492444),,
89599,SEATING,999,Assiniboine Park,BENCH,N/A,N/A,"(49.86827416936449, -97.22101695101185)",,,POINT,POINT (-97.221016951012 49.868274169364),,
82331,SEATING,1199,Linden Ridge Park,BENCH,N/A,N/A,"(49.82283052861748, -97.18996446290805)",,,POINT,POINT (-97.189964462908 49.822830528617),,
23534,SEATING,634,Talbot Tot Lot,BENCH,N/A,N/A,"(49.90948718224536, -97.12019967904813)",,,POINT,POINT (-97.120199679048 49.909487182245),,
34831,SEATING,651,Central Corydon C.C-Crescentwood Site,PLAYERS BENCH,N/A,N/A,"(49.863731814227336, -97.16945539397528)",,,POINT,POINT (-97.169455393975 49.863731814227),,
45571,STAND-ALONE PLAY COMPONENT,901,Edward Shindleman Park,N/A,N/A,N/A,"(49.847627507968056, -97.22689812180533)",,,POINT,POINT (-97.226898121805 49.847627507968),,
133257,SEATING,905,Assiniboine Forest,BENCH,N/A,N/A,"(49.86081598807931, -97.23912790403858)",,,POINT,POINT (-97.239127904039 49.860815988079),,
72747,SEATING,169,Campion Tot Lot,BENCH,N/A,N/A,"(49.91466465464891, -97.1881646447584)",,,POINT,POINT (-97.188164644758 49.914664654649),,
371,ATHLETIC FIELD,20,Sargent Park,BASEBALL,ADULT,Yes,"(49.900032884771605, -97.17923085195343)",,,POLYGON,,,"MULTIPOLYGON (((-97.179760986586 49.900391910898, -97.179740239139 49.900312049226, -97.179712308803 49.900234407487, -97.17967742745 49.900159630254, -97.179635884662 49.900088338319, -97.179588025322 49.900021123537, -97.179534246752 49.899958543918, -97.179474995415 49.899901118991, -97.17941314179 49.899851076773, -97.179347134605 49.899806656666, -97.17927748335 49.899768201535, -97.179204725644 49.899736008205, -97.179129423081 49.899710325167, -97.179052156902 49.89969135066, -97.178973523501 49.899679231143, -97.178894129828 49.899674060165, -97.178814588699 49.899675877637, -97.17873551407 49.899684669531, -97.178700717321 49.900369515538, -97.179760986586 49.900391910898)))"
52324,SEATING,514,Kayhans Drive Park,BENCH,N/A,N/A,"(49.95408279812151, -97.07420620289372)",,,POINT,POINT (-97.074206202894 49.954082798122),,
45013,STAND-ALONE PLAY COMPONENT,857,Oakdale McDowell Park,N/A,N/A,N/A,"(49.851593565029326, -97.27206578738311)",,,POINT,POINT (-97.272065787383 49.851593565029),,
84609,MONUMENT,999,Assiniboine Park,STATUE,N/A,N/A,"(49.8748671449327, -97.23663005450314)",,"""Bear Cubs""",POINT,POINT (-97.236630054503 49.874867144933),,
120653,ATHLETIC FIELD,3460,Ray Klassen Park,SOCCER,LTPD,Yes,"(49.91029587275682, -97.05491457496998)",,,POLYGON,,,"MULTIPOLYGON (((-97.054933021515 49.91056065996, -97.055264485079 49.910168672936, -97.054894696561 49.910031085553, -97.054564664861 49.910431023875, -97.054933021515 49.91056065996)))"
44332,SWING SET,1026,Riverview C.C,N/A,2 BAY,N/A,"(49.86501914203954, -97.11801193781957)",,,POINT,POINT (-97.11801193782 49.86501914204),,
50582,STAND-ALONE PLAY COMPONENT,987,Chancellor Park,N/A,N/A,N/A,"(49.80413985355683, -97.16586015538937)",,,POINT,POINT (-97.165860155389 49.804139853557),,
23039,SEATING,764,St. Vital Outlook,BENCH,N/A,N/A,"(49.866472237162625, -97.1110591638584)",,,POINT,POINT (-97.111059163858 49.866472237163),,
131973,BBQ,790,St. Vital Park,SWIVEL,N/A,N/A,"(49.82737101035929, -97.14111160266923)",,,POINT,POINT (-97.141111602669 49.827371010359),,
119186,SEATING,1037,Sun Valley Park North,ROCK,N/A,N/A,"(49.93862675205597, -97.04888917274273)",,,POINT,POINT (-97.048889172743 49.938626752056),,
584,ATHLETIC FIELD,839,John Forsyth Park,SOCCER,LTPD,Yes,"(49.80878420128525, -97.08921091289143)",,,POLYGON,,,"MULTIPOLYGON (((-97.088993493226 49.808992390691, -97.089598724966 49.808771849604, -97.089428330838 49.80857601188, -97.088823100817 49.808796552103, -97.088993493226 49.808992390691)))"
52661,STAND-ALONE PLAY COMPONENT,167,Roosevelt Park,N/A,N/A,N/A,"(49.90317114251411, -97.15025088605876)",,,POINT,POINT (-97.150250886059 49.903171142514),,
82062,SEATING,1161,Lyndale Drive Park South,BENCH,N/A,N/A,"(49.871937595817904, -97.12268646649342)",,,POINT,POINT (-97.122686466493 49.871937595818),,
116494,MONUMENT,1349,Blue Sun Park,CAIRN WITH PLAQUE,N/A,N/A,"(49.83067057927333, -97.0349766692098)",10/24/2017 12:00:00 AM,,POINT,POINT (-97.03497666921 49.830670579273),,
51263,SEATING,687,Wickham Park,BENCH,N/A,N/A,"(49.87156432473286, -97.08350205590516)",,,POINT,POINT (-97.083502055905 49.871564324733),,
64726,STAND-ALONE PLAY COMPONENT,721,Westmount Park,N/A,N/A,N/A,"(49.85871850700902, -97.06887139146075)",,,POINT,POINT (-97.068871391461 49.858718507009),,
